timestamp,scenario_id,round,ue1_base_scale,ue2_base_scale,policy,policy_scale,sample_index,video_offered_mbps,video_delivered_mbps,video_delivery_ratio,video_gap_mbps,video_worst_delivery_ratio,video_imbalance_mbps,ue1_offered_mbps,ue2_offered_mbps,voice_delivery_ratio,voice_loss_percent,voice_jitter_ms,voice_rtt_p95_ms,sla_ok,ue_metrics
1785747256.1769888,fair-base8-w3-r01-u1-075-u2-015,1,0.75,0.15,STRONG_40,0.4,2,4.48,4.48,1.0,0.0,1.0,2.2400000000000007,3.3600000000000003,1.12,1.0,0.0,10.15005261744966,38.635434,1,"{""ue1"": {""delivered_bps"": 3360000.0000000005, ""delivery_ratio"": 1.0, ""offered_bps"": 3360000.0000000005}, ""ue2"": {""delivered_bps"": 1120000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1120000.0}, ""ue3"": {""delivered_bps"": 127990.1622942795, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.15005261744966, ""loss_percent"": 0.0, ""offered_bps"": 127990.1622942795, ""rtt_p95_ms"": 38.635434}}"
1785747261.3488028,fair-base8-w3-r01-u1-075-u2-015,1,0.75,0.15,LIGHT_85,0.85,0,7.9694692158866784,7.9694692158866784,1.0,0.0,1.0,5.476771498627743,6.72312035725721,1.246348858629468,1.0,0.0,12.680050912751677,88.001981,0,"{""ue1"": {""delivered_bps"": 6723120.357257211, ""delivery_ratio"": 1.0, ""offered_bps"": 6723120.357257211}, ""ue2"": {""delivered_bps"": 1246348.858629468, ""delivery_ratio"": 1.0, ""offered_bps"": 1246348.858629468}, ""ue3"": {""delivered_bps"": 127990.05799481971, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.680050912751677, ""loss_percent"": 0.0, ""offered_bps"": 127990.05799481971, ""rtt_p95_ms"": 88.001981}}"
1785747262.462755,fair-base8-w3-r01-u1-075-u2-015,1,0.75,0.15,LIGHT_85,0.85,1,8.568,8.568,1.0,0.0,1.0,5.711999999999999,7.139999999999999,1.428,0.9866666666666667,1.3333333333333333,13.226191719178082,104.001383,0,"{""ue1"": {""delivered_bps"": 7139999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7139999.999999999}, ""ue2"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue3"": {""delivered_bps"": 120310.93757615, ""delivery_ratio"": 0.9866666666666667, ""jitter_ms"": 13.226191719178082, ""loss_percent"": 1.3333333333333333, ""offered_bps"": 127990.35912356383, ""rtt_p95_ms"": 104.001383}}"
1785747263.6118977,fair-base8-w3-r01-u1-075-u2-015,1,0.75,0.15,LIGHT_85,0.85,2,8.568,8.568,1.0,0.0,1.0,5.711999999999999,7.139999999999999,1.428,1.0,0.0,13.962851798657713,107.47637,0,"{""ue1"": {""delivered_bps"": 7139999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7139999.999999999}, ""ue2"": {""delivered_bps"": 1428000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 1428000.0}, ""ue3"": {""delivered_bps"": 135668.85100745046, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.962851798657713, ""loss_percent"": 0.0, ""offered_bps"": 127989.48208250044, ""rtt_p95_ms"": 107.47637}}"
1785747268.8326557,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,LIGHT_85,0.85,0,10.046695782121335,10.046695782121335,1.0,0.0,1.0,3.3995018694308374,6.723098825776085,3.323596956345248,1.0,0.0,10.453693174496644,41.168076,1,"{""ue1"": {""delivered_bps"": 6723098.825776085, ""delivery_ratio"": 1.0, ""offered_bps"": 6723098.825776085}, ""ue2"": {""delivered_bps"": 3323596.956345248, ""delivery_ratio"": 1.0, ""offered_bps"": 3323596.956345248}, ""ue3"": {""delivered_bps"": 130549.7628069268, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.453693174496644, ""loss_percent"": 0.0, ""offered_bps"": 127989.96353620275, ""rtt_p95_ms"": 41.168076}}"
1785747269.9756649,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,LIGHT_85,0.85,1,10.948,10.948,1.0,0.0,1.0,3.331999999999999,7.139999999999999,3.808,1.0,0.0,12.020567702702705,66.271065,0,"{""ue1"": {""delivered_bps"": 7139999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7139999.999999999}, ""ue2"": {""delivered_bps"": 3808000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 3808000.0}, ""ue3"": {""delivered_bps"": 125429.84244171323, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.020567702702705, ""loss_percent"": 0.0, ""offered_bps"": 127989.63514460534, ""rtt_p95_ms"": 66.271065}}"
1785747271.1035614,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,LIGHT_85,0.85,2,10.948,10.948,1.0,0.0,1.0,3.331999999999999,7.139999999999999,3.808,1.0,0.0,12.387931166666661,85.168801,0,"{""ue1"": {""delivered_bps"": 7139999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7139999.999999999}, ""ue2"": {""delivered_bps"": 3808000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 3808000.0}, ""ue3"": {""delivered_bps"": 130550.37347803386, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.387931166666661, ""loss_percent"": 0.0, ""offered_bps"": 127990.56223336652, ""rtt_p95_ms"": 85.168801}}"
1785747276.3878958,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,STRONG_40,0.4,0,4.7279337164464685,4.7279337164464685,1.0,0.0,1.0,1.5998424634156465,3.1638880899310577,1.5640456265154112,1.0,0.0,11.017111173333339,40.783557,1,"{""ue1"": {""delivered_bps"": 3163888.0899310578, ""delivery_ratio"": 1.0, ""offered_bps"": 3163888.0899310578}, ""ue2"": {""delivered_bps"": 1564045.6265154113, ""delivery_ratio"": 1.0, ""offered_bps"": 1564045.6265154113}, ""ue3"": {""delivered_bps"": 127989.79371217714, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.017111173333339, ""loss_percent"": 0.0, ""offered_bps"": 127989.79371217714, ""rtt_p95_ms"": 40.783557}}"
1785747277.513802,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,STRONG_40,0.4,1,5.152000000000001,5.152000000000001,1.0,0.0,1.0,1.5680000000000003,3.3600000000000003,1.7920000000000003,1.0,0.0,10.955687304054052,39.272282,1,"{""ue1"": {""delivered_bps"": 3360000.0000000005, ""delivery_ratio"": 1.0, ""offered_bps"": 3360000.0000000005}, ""ue2"": {""delivered_bps"": 1792000.0000000002, ""delivery_ratio"": 1.0, ""offered_bps"": 1792000.0000000002}, ""ue3"": {""delivered_bps"": 122870.57471811755, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.955687304054052, ""loss_percent"": 0.0, ""offered_bps"": 127990.18199803912, ""rtt_p95_ms"": 39.272282}}"
1785747278.6340482,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,STRONG_40,0.4,2,5.152000000000001,5.152000000000001,1.0,0.0,1.0,1.5680000000000003,3.3600000000000003,1.7920000000000003,1.0,0.0,11.515181999999994,39.171541,1,"{""ue1"": {""delivered_bps"": 3360000.0000000005, ""delivery_ratio"": 1.0, ""offered_bps"": 3360000.0000000005}, ""ue2"": {""delivered_bps"": 1792000.0000000002, ""delivery_ratio"": 1.0, ""offered_bps"": 1792000.0000000002}, ""ue3"": {""delivered_bps"": 133108.87849031648, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.515181999999994, ""loss_percent"": 0.0, ""offered_bps"": 127989.30624068892, ""rtt_p95_ms"": 39.171541}}"
1785747283.8714268,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,MEDIUM_70,0.7,0,8.273844131498043,8.273844131498043,1.0,0.0,1.0,2.799684438694105,5.536764285096074,2.7370798464019686,1.0,0.0,11.962860812080542,42.576195,1,"{""ue1"": {""delivered_bps"": 5536764.2850960735, ""delivery_ratio"": 1.0, ""offered_bps"": 5536764.2850960735}, ""ue2"": {""delivered_bps"": 2737079.8464019685, ""delivery_ratio"": 1.0, ""offered_bps"": 2737079.8464019685}, ""ue3"": {""delivered_bps"": 130550.66118719564, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.962860812080542, ""loss_percent"": 0.0, ""offered_bps"": 127990.8443011722, ""rtt_p95_ms"": 42.576195}}"
1785747284.9993467,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,MEDIUM_70,0.7,1,9.015999999999998,9.015999999999998,1.0,0.0,1.0,2.7439999999999993,5.879999999999999,3.1359999999999997,1.0,0.0,11.825604926666658,42.545006,1,"{""ue1"": {""delivered_bps"": 5879999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 5879999.999999999}, ""ue2"": {""delivered_bps"": 3135999.9999999995, ""delivery_ratio"": 1.0, ""offered_bps"": 3135999.9999999995}, ""ue3"": {""delivered_bps"": 127990.84033803047, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.825604926666658, ""loss_percent"": 0.0, ""offered_bps"": 127990.84033803047, ""rtt_p95_ms"": 42.545006}}"
1785747286.1647859,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,MEDIUM_70,0.7,2,8.09193519158031,8.09193519158031,1.0,0.0,1.0,3.6680648084196883,5.879999999999999,2.2119351915803107,1.0,0.0,12.114769726666669,62.724753,0,"{""ue1"": {""delivered_bps"": 5879999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 5879999.999999999}, ""ue2"": {""delivered_bps"": 2211935.191580311, ""delivery_ratio"": 1.0, ""offered_bps"": 2211935.191580311}, ""ue3"": {""delivered_bps"": 127991.27368519461, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.114769726666669, ""loss_percent"": 0.0, ""offered_bps"": 127991.27368519461, ""rtt_p95_ms"": 62.724753}}"
1785747291.4047322,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,EQUAL_100,1.0,0,11.819687438024294,11.819687438024294,1.0,0.0,1.0,3.9994593054472394,7.909573371735767,3.910114066288527,0.9933333333333333,0.6666666666666666,11.828529442176869,47.933612,1,"{""ue1"": {""delivered_bps"": 7909573.3717357665, ""delivery_ratio"": 1.0, ""offered_bps"": 7909573.3717357665}, ""ue2"": {""delivered_bps"": 3910114.066288527, ""delivery_ratio"": 1.0, ""offered_bps"": 3910114.066288527}, ""ue3"": {""delivered_bps"": 130549.81176343952, ""delivery_ratio"": 0.9933333333333333, ""jitter_ms"": 11.828529442176869, ""loss_percent"": 0.6666666666666666, ""offered_bps"": 127990.01153278383, ""rtt_p95_ms"": 47.933612}}"
1785747292.5416534,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,EQUAL_100,1.0,1,12.879999999999999,12.879999999999999,1.0,0.0,1.0,3.919999999999998,8.399999999999999,4.48,1.0,0.0,11.74909056,59.025761,1,"{""ue1"": {""delivered_bps"": 8399999.999999998, ""delivery_ratio"": 1.0, ""offered_bps"": 8399999.999999998}, ""ue2"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue3"": {""delivered_bps"": 130550.47608027617, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.74909056, ""loss_percent"": 0.0, ""offered_bps"": 127990.66282380017, ""rtt_p95_ms"": 59.025761}}"
1785747293.6626666,fair-base8-w3-r01-u1-075-u2-040,1,0.75,0.4,EQUAL_100,1.0,2,11.559907416543298,11.559907416543298,1.0,0.0,1.0,5.240092583456697,8.399999999999999,3.1599074165433017,1.0,0.0,13.146106019867547,108.285367,0,"{""ue1"": {""delivered_bps"": 8399999.999999998, ""delivery_ratio"": 1.0, ""offered_bps"": 8399999.999999998}, ""ue2"": {""delivered_bps"": 3159907.4165433017, ""delivery_ratio"": 1.0, ""offered_bps"": 3159907.4165433017}, ""ue3"": {""delivered_bps"": 127991.31668409682, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.146106019867547, ""loss_percent"": 0.0, ""offered_bps"": 127991.31668409682, ""rtt_p95_ms"": 108.285367}}"
1785747298.8921137,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,LIGHT_85,0.85,0,8.155772545088665,8.155772545088665,1.0,0.0,1.0,0.9841190848607692,3.585826730113948,4.569945814974717,1.0,0.0,11.836658702702698,49.782999,1,"{""ue1"": {""delivered_bps"": 3585826.7301139478, ""delivery_ratio"": 1.0, ""offered_bps"": 3585826.7301139478}, ""ue2"": {""delivered_bps"": 4569945.814974717, ""delivery_ratio"": 1.0, ""offered_bps"": 4569945.814974717}, ""ue3"": {""delivered_bps"": 125430.88029515208, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.836658702702698, ""loss_percent"": 0.0, ""offered_bps"": 127990.69417872661, ""rtt_p95_ms"": 49.782999}}"
1785747300.0103369,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,LIGHT_85,0.85,1,9.044,9.044,1.0,0.0,1.0,1.428,3.808,5.236,1.0,0.0,11.478522510067114,49.782999,1,"{""ue1"": {""delivered_bps"": 3808000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 3808000.0}, ""ue2"": {""delivered_bps"": 5236000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 5236000.0}, ""ue3"": {""delivered_bps"": 127991.18908799316, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.478522510067114, ""loss_percent"": 0.0, ""offered_bps"": 127991.18908799316, ""rtt_p95_ms"": 49.782999}}"
1785747301.121882,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,LIGHT_85,0.85,2,7.501141793084984,7.501141793084984,1.0,0.0,1.0,0.11485820691501629,3.808,3.6931417930849837,1.0,0.0,11.625008606666663,75.993579,0,"{""ue1"": {""delivered_bps"": 3808000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 3808000.0}, ""ue2"": {""delivered_bps"": 3693141.7930849837, ""delivery_ratio"": 1.0, ""offered_bps"": 3693141.7930849837}, ""ue3"": {""delivered_bps"": 133109.53759590696, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.625008606666663, ""loss_percent"": 0.0, ""offered_bps"": 127989.93999606438, ""rtt_p95_ms"": 75.993579}}"
1785747306.3879302,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,MEDIUM_70,0.7,0,6.716427648186329,6.716427648186329,1.0,0.0,1.0,0.8105419294190863,2.9529428593836213,3.7634847888027076,0.98,2.0,12.725358579310337,85.170026,0,"{""ue1"": {""delivered_bps"": 2952942.8593836213, ""delivery_ratio"": 1.0, ""offered_bps"": 2952942.8593836213}, ""ue2"": {""delivered_bps"": 3763484.7888027076, ""delivery_ratio"": 1.0, ""offered_bps"": 3763484.7888027076}, ""ue3"": {""delivered_bps"": 117751.63033133121, ""delivery_ratio"": 0.98, ""jitter_ms"": 12.725358579310337, ""loss_percent"": 2.0, ""offered_bps"": 127990.90253405567, ""rtt_p95_ms"": 85.170026}}"
1785747307.5115855,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,MEDIUM_70,0.7,1,7.447999999999998,7.447999999999998,1.0,0.0,1.0,1.1759999999999995,3.1359999999999997,4.311999999999999,1.0,0.0,13.714312073333334,106.098552,0,"{""ue1"": {""delivered_bps"": 3135999.9999999995, ""delivery_ratio"": 1.0, ""offered_bps"": 3135999.9999999995}, ""ue2"": {""delivered_bps"": 4311999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 4311999.999999999}, ""ue3"": {""delivered_bps"": 140790.14370524522, ""delivery_ratio"": 1.0, ""jitter_ms"": 13.714312073333334, ""loss_percent"": 0.0, ""offered_bps"": 127991.03973204111, ""rtt_p95_ms"": 106.098552}}"
1785747308.661682,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,MEDIUM_70,0.7,2,6.177410888422927,6.177410888422927,1.0,0.0,1.0,0.09458911157707171,3.1359999999999997,3.0414108884229276,0.9933333333333333,0.6666666666666666,13.350358605442178,104.208518,0,"{""ue1"": {""delivered_bps"": 3135999.9999999995, ""delivery_ratio"": 1.0, ""offered_bps"": 3135999.9999999995}, ""ue2"": {""delivered_bps"": 3041410.888422928, ""delivery_ratio"": 1.0, ""offered_bps"": 3041410.888422928}, ""ue3"": {""delivered_bps"": 120310.33462970174, ""delivery_ratio"": 0.9933333333333333, ""jitter_ms"": 13.350358605442178, ""loss_percent"": 0.6666666666666666, ""offered_bps"": 127989.71769117207, ""rtt_p95_ms"": 104.208518}}"
1785747313.928356,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,EQUAL_100,1.0,0,9.594910233570516,9.594910233570516,1.0,0.0,1.0,1.1579034487229354,4.21850339242379,5.376406841146725,1.0,0.0,11.66739811486486,45.033345,1,"{""ue1"": {""delivered_bps"": 4218503.39242379, ""delivery_ratio"": 1.0, ""offered_bps"": 4218503.39242379}, ""ue2"": {""delivered_bps"": 5376406.841146725, ""delivery_ratio"": 1.0, ""offered_bps"": 5376406.841146725}, ""ue3"": {""delivered_bps"": 127991.08656730065, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.66739811486486, ""loss_percent"": 0.0, ""offered_bps"": 127991.08656730065, ""rtt_p95_ms"": 45.033345}}"
1785747315.052093,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,EQUAL_100,1.0,1,10.64,10.64,1.0,0.0,1.0,1.68,4.48,6.16,1.0,0.0,11.971126489932884,75.075499,0,"{""ue1"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue2"": {""delivered_bps"": 6160000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 6160000.0}, ""ue3"": {""delivered_bps"": 127990.1990274559, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.971126489932884, ""loss_percent"": 0.0, ""offered_bps"": 127990.1990274559, ""rtt_p95_ms"": 75.075499}}"
1785747316.176927,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,EQUAL_100,1.0,2,8.82487269774704,8.82487269774704,1.0,0.0,1.0,0.13512730225296038,4.48,4.344872697747039,1.0,0.0,11.830323074324323,71.110943,0,"{""ue1"": {""delivered_bps"": 4480000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 4480000.0}, ""ue2"": {""delivered_bps"": 4344872.69774704, ""delivery_ratio"": 1.0, ""offered_bps"": 4344872.69774704}, ""ue3"": {""delivered_bps"": 125431.96833570306, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.830323074324323, ""loss_percent"": 0.0, ""offered_bps"": 127991.80442418679, ""rtt_p95_ms"": 71.110943}}"
1785747321.449546,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,STRONG_40,0.4,0,3.837937577225879,3.837937577225879,1.0,0.0,1.0,0.46318789569150165,1.6873748407671887,2.1505627364586903,1.0,0.0,10.783462147651008,39.479135,1,"{""ue1"": {""delivered_bps"": 1687374.8407671887, ""delivery_ratio"": 1.0, ""offered_bps"": 1687374.8407671887}, ""ue2"": {""delivered_bps"": 2150562.7364586904, ""delivery_ratio"": 1.0, ""offered_bps"": 2150562.7364586904}, ""ue3"": {""delivered_bps"": 127991.14352653157, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.783462147651008, ""loss_percent"": 0.0, ""offered_bps"": 127991.14352653157, ""rtt_p95_ms"": 39.479135}}"
1785747322.5705607,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,STRONG_40,0.4,1,4.256,4.256,1.0,0.0,1.0,0.6719999999999998,1.7920000000000003,2.464,1.0,0.0,10.711633932885903,40.870903,1,"{""ue1"": {""delivered_bps"": 1792000.0000000002, ""delivery_ratio"": 1.0, ""offered_bps"": 1792000.0000000002}, ""ue2"": {""delivered_bps"": 2464000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 2464000.0}, ""ue3"": {""delivered_bps"": 127991.13328340168, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.711633932885903, ""loss_percent"": 0.0, ""offered_bps"": 127991.13328340168, ""rtt_p95_ms"": 40.870903}}"
1785747323.711021,fair-base8-w3-r01-u1-040-u2-055,1,0.4,0.55,STRONG_40,0.4,2,4.256,4.256,1.0,0.0,1.0,0.6719999999999998,1.7920000000000003,2.464,0.9733333333333334,2.6666666666666665,11.922224999999997,47.021955,0,"{""ue1"": {""delivered_bps"": 1792000.0000000002, ""delivery_ratio"": 1.0, ""offered_bps"": 1792000.0000000002}, ""ue2"": {""delivered_bps"": 2464000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 2464000.0}, ""ue3"": {""delivered_bps"": 115190.79775414453, ""delivery_ratio"": 0.9733333333333334, ""jitter_ms"": 11.922224999999997, ""loss_percent"": 2.6666666666666665, ""offered_bps"": 127989.7752823828, ""rtt_p95_ms"": 47.021955}}"
1785747328.9120915,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,MEDIUM_70,0.7,0,8.084961936387748,8.084961936387748,1.0,0.0,1.0,2.1790874876196344,2.952937224384057,5.132024712003691,1.0,0.0,10.994661845637582,54.596145,1,"{""ue1"": {""delivered_bps"": 2952937.224384057, ""delivery_ratio"": 1.0, ""offered_bps"": 2952937.224384057}, ""ue2"": {""delivered_bps"": 5132024.712003691, ""delivery_ratio"": 1.0, ""offered_bps"": 5132024.712003691}, ""ue3"": {""delivered_bps"": 125430.38526430339, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.994661845637582, ""loss_percent"": 0.0, ""offered_bps"": 127990.18904520755, ""rtt_p95_ms"": 54.596145}}"
1785747330.065473,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,MEDIUM_70,0.7,1,9.015999999999998,9.015999999999998,1.0,0.0,1.0,2.7439999999999993,3.1359999999999997,5.879999999999999,1.0,0.0,9.912407073825506,39.519682,1,"{""ue1"": {""delivered_bps"": 3135999.9999999995, ""delivery_ratio"": 1.0, ""offered_bps"": 3135999.9999999995}, ""ue2"": {""delivered_bps"": 5879999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 5879999.999999999}, ""ue3"": {""delivered_bps"": 127990.3003771627, ""delivery_ratio"": 1.0, ""jitter_ms"": 9.912407073825506, ""loss_percent"": 0.0, ""offered_bps"": 127990.3003771627, ""rtt_p95_ms"": 39.519682}}"
1785747331.1830869,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,MEDIUM_70,0.7,2,7.283378484213081,7.283378484213081,1.0,0.0,1.0,1.0113784842130822,3.1359999999999997,4.147378484213082,1.0,0.0,10.533269398648647,46.946933,1,"{""ue1"": {""delivered_bps"": 3135999.9999999995, ""delivery_ratio"": 1.0, ""offered_bps"": 3135999.9999999995}, ""ue2"": {""delivered_bps"": 4147378.4842130817, ""delivery_ratio"": 1.0, ""offered_bps"": 4147378.4842130817}, ""ue3"": {""delivered_bps"": 127990.79272820221, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.533269398648647, ""loss_percent"": 0.0, ""offered_bps"": 127990.79272820221, ""rtt_p95_ms"": 46.946933}}"
1785747336.4936714,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,STRONG_40,0.4,0,4.619961788910627,4.619961788910627,1.0,0.0,1.0,1.2452093105221653,1.6873762391942304,2.932585549716396,1.0,0.0,10.903476060402685,37.221094,1,"{""ue1"": {""delivered_bps"": 1687376.2391942304, ""delivery_ratio"": 1.0, ""offered_bps"": 1687376.2391942304}, ""ue2"": {""delivered_bps"": 2932585.549716396, ""delivery_ratio"": 1.0, ""offered_bps"": 2932585.549716396}, ""ue3"": {""delivered_bps"": 127989.49602769678, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.903476060402685, ""loss_percent"": 0.0, ""offered_bps"": 127989.49602769678, ""rtt_p95_ms"": 37.221094}}"
1785747337.6260087,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,STRONG_40,0.4,1,5.152000000000001,5.152000000000001,1.0,0.0,1.0,1.5680000000000003,1.7920000000000003,3.3600000000000003,1.0,0.0,10.651752979865767,36.691802,1,"{""ue1"": {""delivered_bps"": 1792000.0000000002, ""delivery_ratio"": 1.0, ""offered_bps"": 1792000.0000000002}, ""ue2"": {""delivered_bps"": 3360000.0000000005, ""delivery_ratio"": 1.0, ""offered_bps"": 3360000.0000000005}, ""ue3"": {""delivered_bps"": 127965.0972614058, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.651752979865767, ""loss_percent"": 0.0, ""offered_bps"": 127965.0972614058, ""rtt_p95_ms"": 36.691802}}"
1785747338.7595778,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,STRONG_40,0.4,2,5.152000000000001,5.152000000000001,1.0,0.0,1.0,1.5680000000000003,1.7920000000000003,3.3600000000000003,1.0,0.0,10.343474395973152,37.952441,1,"{""ue1"": {""delivered_bps"": 1792000.0000000002, ""delivery_ratio"": 1.0, ""offered_bps"": 1792000.0000000002}, ""ue2"": {""delivered_bps"": 3360000.0000000005, ""delivery_ratio"": 1.0, ""offered_bps"": 3360000.0000000005}, ""ue3"": {""delivered_bps"": 127990.56248664891, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.343474395973152, ""loss_percent"": 0.0, ""offered_bps"": 127990.56248664891, ""rtt_p95_ms"": 37.952441}}"
1785747344.0898018,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,LIGHT_85,0.85,0,9.817442732006132,9.817442732006132,1.0,0.0,1.0,2.646045854288547,3.5856984388587927,6.231744293147339,1.0,0.0,11.011685281879194,44.681148,1,"{""ue1"": {""delivered_bps"": 3585698.4388587927, ""delivery_ratio"": 1.0, ""offered_bps"": 3585698.4388587927}, ""ue2"": {""delivered_bps"": 6231744.2931473395, ""delivery_ratio"": 1.0, ""offered_bps"": 6231744.2931473395}, ""ue3"": {""delivered_bps"": 125430.72941574817, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.011685281879194, ""loss_percent"": 0.0, ""offered_bps"": 127990.54022015119, ""rtt_p95_ms"": 44.681148}}"
1785747345.2258618,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,LIGHT_85,0.85,1,10.948,10.948,1.0,0.0,1.0,3.331999999999999,3.808,7.139999999999999,1.0,0.0,11.284507872483221,50.074122,1,"{""ue1"": {""delivered_bps"": 3808000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 3808000.0}, ""ue2"": {""delivered_bps"": 7139999.999999999, ""delivery_ratio"": 1.0, ""offered_bps"": 7139999.999999999}, ""ue3"": {""delivered_bps"": 127988.62463009944, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.284507872483221, ""loss_percent"": 0.0, ""offered_bps"": 127988.62463009944, ""rtt_p95_ms"": 50.074122}}"
1785747346.352058,fair-base8-w3-r01-u1-040-u2-075,1,0.4,0.75,LIGHT_85,0.85,2,8.844102445115887,8.844102445115887,1.0,0.0,1.0,1.2281024451158857,3.808,5.036102445115886,1.0,0.0,10.760609496644296,50.074122,1,"{""ue1"": {""delivered_bps"": 3808000.0, ""delivery_ratio"": 1.0, ""offered_bps"": 3808000.0}, ""ue2"": {""delivered_bps"": 5036102.445115886, ""delivery_ratio"": 1.0, ""offered_bps"": 5036102.445115886}, ""ue3"": {""delivered_bps"": 130549.87493661913, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.760609496644296, ""loss_percent"": 0.0, ""offered_bps"": 127990.07346727366, ""rtt_p95_ms"": 50.074122}}"
