timestamp,scenario_id,policy,sample_index,video_ue_count,active_voice_count,video_base_demand_mbps,video_offered_mbps,video_delivered_mbps,video_delivery_ratio,voice_delivery_ratio,voice_loss_percent,voice_jitter_ms,voice_rtt_p95_ms,ue9_active,ue10_active,sla_ok,ue_metrics
1785385398.9408677,round-2-ue10-1785385377,LIGHT_85,5,8.0,1.0,7.648008436466594,6.500807170996604,6.515598300649833,1.0,1.0,0.0,12.704829539999999,64.563654,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 1109523.6517523455, ""delivery_ratio"": 1.0, ""offered_bps"": 785104.4792528885}, ""ue10"": {""delivered_bps"": 95993.60085468554, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.704829539999999, ""loss_percent"": 0.0, ""offered_bps"": 95993.60085468554, ""rtt_p95_ms"": 64.563654}, ""ue2"": {""delivered_bps"": 730811.2908921471, ""delivery_ratio"": 0.789321158519116, ""offered_bps"": 925873.179762795}, ""ue3"": {""delivered_bps"": 731015.3018604682, ""delivery_ratio"": 0.7611956616179947, ""offered_bps"": 960351.3770777737}, ""ue4"": {""delivered_bps"": 922425.5927265071, ""delivery_ratio"": 0.9381982993830494, ""offered_bps"": 983188.3018047311}, ""ue5"": {""delivered_bps"": 586335.5233851727, ""delivery_ratio"": 0.8760273208623268, ""offered_bps"": 669311.9146192919}, ""ue6"": {""delivered_bps"": 905412.6780545476, ""delivery_ratio"": 1.0, ""offered_bps"": 565479.6828428503}, ""ue7"": {""delivered_bps"": 624657.5837090317, ""delivery_ratio"": 0.8169892141530545, ""offered_bps"": 764584.8597359923}, ""ue8"": {""delivered_bps"": 905416.6782696127, ""delivery_ratio"": 1.0, ""offered_bps"": 846913.3759002821}}"
1785385402.9816585,round-2-ue10-1785385377,MEDIUM_70,0,8.0,1.0,8.292823131621066,5.804976192134745,6.067490224029487,1.0,1.0,0.0,12.418369168918913,66.190072,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 487561.6412747182, ""delivery_ratio"": 1.0, ""offered_bps"": 467813.6519139697}, ""ue10"": {""delivered_bps"": 97913.17388380186, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.418369168918913, ""loss_percent"": 0.0, ""offered_bps"": 95993.30772921751, ""rtt_p95_ms"": 66.190072}, ""ue2"": {""delivered_bps"": 807927.6220542003, ""delivery_ratio"": 1.0, ""offered_bps"": 799943.5201449473}, ""ue3"": {""delivered_bps"": 978076.4069647605, ""delivery_ratio"": 1.0, ""offered_bps"": 934914.1821338007}, ""ue4"": {""delivered_bps"": 867374.2566260891, ""delivery_ratio"": 1.0, ""offered_bps"": 792556.3638806666}, ""ue5"": {""delivered_bps"": 850567.8575144889, ""delivery_ratio"": 0.9981020170200366, ""offered_bps"": 852185.2906919974}, ""ue6"": {""delivered_bps"": 592353.5412591435, ""delivery_ratio"": 1.0, ""offered_bps"": 578294.084636016}, ""ue7"": {""delivered_bps"": 901407.2148270794, ""delivery_ratio"": 1.0, ""offered_bps"": 892801.6331896138}, ""ue8"": {""delivered_bps"": 582221.6835090074, ""delivery_ratio"": 1.0, ""offered_bps"": 486467.4655437341}}"
1785385404.0235393,round-2-ue10-1785385377,MEDIUM_70,1,8.0,1.0,9.364675639773283,6.555272947841298,6.067490224029487,0.9255892580380741,1.0,0.0,12.139492766666663,50.942695,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 487561.6412747182, ""delivery_ratio"": 0.9381667328279484, ""offered_bps"": 519696.1523087099}, ""ue10"": {""delivered_bps"": 97913.63344521611, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.139492766666663, ""loss_percent"": 0.0, ""offered_bps"": 95993.75827962364, ""rtt_p95_ms"": 50.942695}, ""ue2"": {""delivered_bps"": 807927.6220542003, ""delivery_ratio"": 0.9270343575585714, ""offered_bps"": 871518.5316129496}, ""ue3"": {""delivered_bps"": 978076.4069647605, ""delivery_ratio"": 1.0, ""offered_bps"": 893921.6989039686}, ""ue4"": {""delivered_bps"": 867374.2566260891, ""delivery_ratio"": 0.9831456937101932, ""offered_bps"": 882243.8649482295}, ""ue5"": {""delivered_bps"": 850567.8575144889, ""delivery_ratio"": 0.9385215129356905, ""offered_bps"": 906284.8808376453}, ""ue6"": {""delivered_bps"": 592353.5412591435, ""delivery_ratio"": 0.7921415115132525, ""offered_bps"": 747787.526154957}, ""ue7"": {""delivered_bps"": 901407.2148270794, ""delivery_ratio"": 0.9705175477289212, ""offered_bps"": 928790.2284059008}, ""ue8"": {""delivered_bps"": 582221.6835090074, ""delivery_ratio"": 0.7232297389395532, ""offered_bps"": 805030.0646689377}}"
1785385405.0710652,round-2-ue10-1785385377,MEDIUM_70,2,8.0,1.0,9.251821585380826,6.476275109766578,6.795769731768491,1.0,1.0,0.0,12.71784798666667,54.916787,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 586210.9873304204, ""delivery_ratio"": 0.9725488906562008, ""offered_bps"": 602757.3451190619}, ""ue10"": {""delivered_bps"": 94073.67732461746, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.71784798666667, ""loss_percent"": 0.0, ""offered_bps"": 95993.54829042598, ""rtt_p95_ms"": 54.916787}, ""ue2"": {""delivered_bps"": 739262.702987471, ""delivery_ratio"": 1.0, ""offered_bps"": 551629.7607047064}, ""ue3"": {""delivered_bps"": 896617.7358476623, ""delivery_ratio"": 1.0, ""offered_bps"": 826725.7857444983}, ""ue4"": {""delivered_bps"": 948273.5397470709, ""delivery_ratio"": 1.0, ""offered_bps"": 929218.0638319256}, ""ue5"": {""delivered_bps"": 964846.9100907646, ""delivery_ratio"": 1.0, ""offered_bps"": 938030.2721866826}, ""ue6"": {""delivered_bps"": 828800.496243894, ""delivery_ratio"": 0.9828680504648177, ""offered_bps"": 843246.960618913}, ""ue7"": {""delivered_bps"": 973245.5774946635, ""delivery_ratio"": 1.0, ""offered_bps"": 944457.2241681833}, ""ue8"": {""delivered_bps"": 858511.782026544, ""delivery_ratio"": 1.0, ""offered_bps"": 840209.6973926076}}"
1785385406.1079175,round-2-ue10-1785385377,MEDIUM_70,3,8.0,1.0,8.898987666581801,6.22929136660726,6.795769731768491,1.0,1.0,0.0,14.291668167785234,74.904913,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 586210.9873304204, ""delivery_ratio"": 0.8342837166002627, ""offered_bps"": 702651.8385367176}, ""ue10"": {""delivered_bps"": 95993.63039975808, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.291668167785234, ""loss_percent"": 0.0, ""offered_bps"": 95993.63039975808, ""rtt_p95_ms"": 74.904913}, ""ue2"": {""delivered_bps"": 739262.702987471, ""delivery_ratio"": 1.0, ""offered_bps"": 697764.2470882062}, ""ue3"": {""delivered_bps"": 896617.7358476623, ""delivery_ratio"": 1.0, ""offered_bps"": 742416.6808943123}, ""ue4"": {""delivered_bps"": 948273.5397470709, ""delivery_ratio"": 1.0, ""offered_bps"": 856643.0684504017}, ""ue5"": {""delivered_bps"": 964846.9100907646, ""delivery_ratio"": 1.0, ""offered_bps"": 943971.7894999052}, ""ue6"": {""delivered_bps"": 828800.496243894, ""delivery_ratio"": 0.9750018028576538, ""offered_bps"": 850050.2192044617}, ""ue7"": {""delivered_bps"": 973245.5774946635, ""delivery_ratio"": 1.0, ""offered_bps"": 938395.4079205054}, ""ue8"": {""delivered_bps"": 858511.782026544, ""delivery_ratio"": 1.0, ""offered_bps"": 497398.1150127504}}"
1785385407.1450908,round-2-ue10-1785385377,MEDIUM_70,4,8.0,1.0,8.536680424329393,5.975676297030574,6.372560781834832,1.0,0.9933333333333333,0.6666666666666666,14.079698863945572,94.866599,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 786211.3708663746, ""delivery_ratio"": 0.9802233162254811, ""offered_bps"": 802073.7293760946}, ""ue10"": {""delivered_bps"": 94073.41827128008, ""delivery_ratio"": 0.9933333333333333, ""jitter_ms"": 14.079698863945572, ""loss_percent"": 0.6666666666666666, ""offered_bps"": 95993.2839502858, ""rtt_p95_ms"": 94.866599}, ""ue2"": {""delivered_bps"": 730886.1705978052, ""delivery_ratio"": 1.0, ""offered_bps"": 705060.9241997659}, ""ue3"": {""delivered_bps"": 730886.1705978052, ""delivery_ratio"": 1.0, ""offered_bps"": 652372.8183386709}, ""ue4"": {""delivered_bps"": 939268.5594066682, ""delivery_ratio"": 0.9939349834991198, ""offered_bps"": 945000.0}, ""ue5"": {""delivered_bps"": 975424.1157160635, ""delivery_ratio"": 1.0, ""offered_bps"": 923460.2407717855}, ""ue6"": {""delivered_bps"": 701181.8214042344, ""delivery_ratio"": 1.0, ""offered_bps"": 492508.5309032086}, ""ue7"": {""delivered_bps"": 964881.4114647842, ""delivery_ratio"": 1.0, ""offered_bps"": 911154.7975141408}, ""ue8"": {""delivered_bps"": 543821.161781097, ""delivery_ratio"": 0.9995880964986446, ""offered_bps"": 544045.255926909}}"
1785385408.1865945,round-2-ue10-1785385377,MEDIUM_70,5,8.0,1.0,8.965782396796957,6.27604767775787,6.372560781834832,1.0,1.0,0.0,14.575589369127513,88.571752,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 786211.3708663746, ""delivery_ratio"": 0.8895350341229064, ""offered_bps"": 883845.3132333227}, ""ue10"": {""delivered_bps"": 97913.22362382214, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.575589369127513, ""loss_percent"": 0.0, ""offered_bps"": 95993.35649394328, ""rtt_p95_ms"": 88.571752}, ""ue2"": {""delivered_bps"": 730886.1705978052, ""delivery_ratio"": 0.8494139457107447, ""offered_bps"": 860459.3488116543}, ""ue3"": {""delivered_bps"": 730886.1705978052, ""delivery_ratio"": 1.0, ""offered_bps"": 568758.29135438}, ""ue4"": {""delivered_bps"": 939268.5594066682, ""delivery_ratio"": 1.0, ""offered_bps"": 592743.6038945143}, ""ue5"": {""delivered_bps"": 975424.1157160635, ""delivery_ratio"": 1.0, ""offered_bps"": 878727.6540982219}, ""ue6"": {""delivered_bps"": 701181.8214042344, ""delivery_ratio"": 0.8125245110904046, ""offered_bps"": 862966.97740632}, ""ue7"": {""delivered_bps"": 964881.4114647842, ""delivery_ratio"": 1.0, ""offered_bps"": 865133.6565279765}, ""ue8"": {""delivered_bps"": 543821.161781097, ""delivery_ratio"": 0.7123552797102183, ""offered_bps"": 763412.83243148}}"
1785385412.2305043,round-2-ue10-1785385377,STRONG_40,0,8.0,1.0,6.791279855044546,2.7165119420178176,3.3033859796884415,1.0,1.0,0.0,10.716869175675678,41.265148,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 556421.1987673251, ""delivery_ratio"": 1.0, ""offered_bps"": 481028.8577992471}, ""ue10"": {""delivered_bps"": 94073.61218881991, ""delivery_ratio"": 1.0, ""jitter_ms"": 10.716869175675678, ""loss_percent"": 0.0, ""offered_bps"": 95993.48182532644, ""rtt_p95_ms"": 41.265148}, ""ue2"": {""delivered_bps"": 425437.406065867, ""delivery_ratio"": 1.0, ""offered_bps"": 348926.71436225064}, ""ue3"": {""delivered_bps"": 275771.34814578586, ""delivery_ratio"": 1.0, ""offered_bps"": 275378.64242985833}, ""ue4"": {""delivered_bps"": 424493.6957508852, ""delivery_ratio"": 1.0, ""offered_bps"": 265724.9844685198}, ""ue5"": {""delivered_bps"": 415888.3372854578, ""delivery_ratio"": 1.0, ""offered_bps"": 332223.3393743328}, ""ue6"": {""delivered_bps"": 420191.0165181715, ""delivery_ratio"": 1.0, ""offered_bps"": 357613.0948331893}, ""ue7"": {""delivered_bps"": 420095.0459776649, ""delivery_ratio"": 1.0, ""offered_bps"": 338190.5082098833}, ""ue8"": {""delivered_bps"": 365087.9311772845, ""delivery_ratio"": 1.0, ""offered_bps"": 317425.80054053705}}"
1785385413.271427,round-2-ue10-1785385377,STRONG_40,1,8.0,1.0,7.176474040089217,2.870589616035687,2.929890144904461,1.0,1.0,0.0,11.289669677852348,47.112287,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 475663.93370024796, ""delivery_ratio"": 1.0, ""offered_bps"": 427571.01943815616}, ""ue10"": {""delivered_bps"": 97913.58539166786, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.289669677852348, ""loss_percent"": 0.0, ""offered_bps"": 95993.71116830183, ""rtt_p95_ms"": 47.112287}, ""ue2"": {""delivered_bps"": 428942.36863012135, ""delivery_ratio"": 0.9166806741939086, ""offered_bps"": 467929.97900530155}, ""ue3"": {""delivered_bps"": 305578.23620180757, ""delivery_ratio"": 0.9958744906587246, ""offered_bps"": 306844.12450376333}, ""ue4"": {""delivered_bps"": 280169.3850609305, ""delivery_ratio"": 1.0, ""offered_bps"": 270233.9138213476}, ""ue5"": {""delivered_bps"": 331195.09431046265, ""delivery_ratio"": 1.0, ""offered_bps"": 296114.97616643074}, ""ue6"": {""delivered_bps"": 411933.7988802773, ""delivery_ratio"": 0.9610325645896091, ""offered_bps"": 428636.67065869505}, ""ue7"": {""delivered_bps"": 335499.2384898681, ""delivery_ratio"": 1.0, ""offered_bps"": 303907.7145990325}, ""ue8"": {""delivered_bps"": 360908.0896307452, ""delivery_ratio"": 0.977140651487428, ""offered_bps"": 369351.2178429603}}"
1785385414.3233445,round-2-ue10-1785385377,STRONG_40,2,8.0,1.0,7.630155069925069,3.052062027970028,2.929890144904461,0.9599707076900972,1.0,0.0,12.075908393333338,53.392576,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 475663.93370024796, ""delivery_ratio"": 1.0, ""offered_bps"": 369343.52432751626}, ""ue10"": {""delivered_bps"": 97913.15733420046, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.075908393333338, ""loss_percent"": 0.0, ""offered_bps"": 95993.2915041181, ""rtt_p95_ms"": 53.392576}, ""ue2"": {""delivered_bps"": 428942.36863012135, ""delivery_ratio"": 1.0, ""offered_bps"": 405385.00511932967}, ""ue3"": {""delivered_bps"": 305578.23620180757, ""delivery_ratio"": 0.8708701784048895, ""offered_bps"": 350888.3916102321}, ""ue4"": {""delivered_bps"": 280169.3850609305, ""delivery_ratio"": 0.6367762993103161, ""offered_bps"": 439980.8619830515}, ""ue5"": {""delivered_bps"": 331195.09431046265, ""delivery_ratio"": 1.0, ""offered_bps"": 271265.57053076726}, ""ue6"": {""delivered_bps"": 411933.7988802773, ""delivery_ratio"": 0.7971834323000824, ""offered_bps"": 516736.5278675458}, ""ue7"": {""delivered_bps"": 335499.2384898681, ""delivery_ratio"": 1.0, ""offered_bps"": 278160.2465727495}, ""ue8"": {""delivered_bps"": 360908.0896307452, ""delivery_ratio"": 0.8586877424681931, ""offered_bps"": 420301.8999588359}}"
1785385415.362815,round-2-ue10-1785385377,STRONG_40,3,8.0,1.0,7.75082370509493,3.1003294820379717,3.2242728557526323,1.0,1.0,0.0,12.038321900000005,51.621955,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 361012.54161962343, ""delivery_ratio"": 1.0, ""offered_bps"": 316430.13223534485}, ""ue10"": {""delivered_bps"": 94073.33473849088, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.038321900000005, ""loss_percent"": 0.0, ""offered_bps"": 95993.1987127458, ""rtt_p95_ms"": 51.621955}, ""ue2"": {""delivered_bps"": 433371.90057787474, ""delivery_ratio"": 1.0, ""offered_bps"": 423215.9771913884}, ""ue3"": {""delivered_bps"": 395039.52616844943, ""delivery_ratio"": 0.9837261958426551, ""offered_bps"": 401574.6737638317}, ""ue4"": {""delivered_bps"": 441982.68029907346, ""delivery_ratio"": 1.0, ""offered_bps"": 398451.37105912424}, ""ue5"": {""delivered_bps"": 280250.4701081577, ""delivery_ratio"": 1.0, ""offered_bps"": 260374.8843263105}, ""ue6"": {""delivered_bps"": 531147.4643637534, ""delivery_ratio"": 1.0, ""offered_bps"": 500879.81630936917}, ""ue7"": {""delivered_bps"": 284347.7928007727, ""delivery_ratio"": 1.0, ""offered_bps"": 263248.12134575855}, ""ue8"": {""delivered_bps"": 497120.47981492744, ""delivery_ratio"": 0.9271963108224259, ""offered_bps"": 536154.5058068448}}"
1785385416.4061155,round-2-ue10-1785385377,STRONG_40,4,8.0,1.0,7.186780162621363,2.874712065048546,3.2242728557526323,1.0,1.0,0.0,11.446967342281882,44.301852,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 361012.54161962343, ""delivery_ratio"": 1.0, ""offered_bps"": 277964.38783676364}, ""ue10"": {""delivered_bps"": 95993.84266890014, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.446967342281882, ""loss_percent"": 0.0, ""offered_bps"": 95993.84266890014, ""rtt_p95_ms"": 44.301852}, ""ue2"": {""delivered_bps"": 433371.90057787474, ""delivery_ratio"": 1.0, ""offered_bps"": 388574.0347381222}, ""ue3"": {""delivered_bps"": 395039.52616844943, ""delivery_ratio"": 0.8738850534812035, ""offered_bps"": 452049.7571102426}, ""ue4"": {""delivered_bps"": 441982.68029907346, ""delivery_ratio"": 0.8184864449982842, ""offered_bps"": 540000.0}, ""ue5"": {""delivered_bps"": 280250.4701081577, ""delivery_ratio"": 1.0, ""offered_bps"": 264616.9788682505}, ""ue6"": {""delivered_bps"": 531147.4643637534, ""delivery_ratio"": 1.0, ""offered_bps"": 304897.4549105354}, ""ue7"": {""delivered_bps"": 284347.7928007727, ""delivery_ratio"": 1.0, ""offered_bps"": 260487.5566775367}, ""ue8"": {""delivered_bps"": 497120.47981492744, ""delivery_ratio"": 1.0, ""offered_bps"": 386121.89490709465}}"
1785385417.4459653,round-2-ue10-1785385377,STRONG_40,5,8.0,1.0,8.132802549045072,3.2531210196180296,3.2103092844367067,0.9868397963300026,1.0,0.0,12.49310413513514,89.745674,0.0,1.0,1,"{""ue1"": {""delivered_bps"": 284255.05119640427, ""delivery_ratio"": 1.0, ""offered_bps"": 260608.9515508593}, ""ue10"": {""delivered_bps"": 95993.64032261557, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.49310413513514, ""loss_percent"": 0.0, ""offered_bps"": 95993.64032261557, ""rtt_p95_ms"": 89.745674}, ""ue2"": {""delivered_bps"": 441630.5258990854, ""delivery_ratio"": 0.9575849249513575, ""offered_bps"": 461192.02004095766}, ""ue3"": {""delivered_bps"": 492654.3555886797, ""delivery_ratio"": 0.9942832269547482, ""offered_bps"": 495486.9419828817}, ""ue4"": {""delivered_bps"": 556590.1421799682, ""delivery_ratio"": 1.0, ""offered_bps"": 522077.72656964447}, ""ue5"": {""delivered_bps"": 288559.0368303023, ""delivery_ratio"": 1.0, ""offered_bps"": 283531.3537055316}, ""ue6"": {""delivered_bps"": 382206.72424742236, ""delivery_ratio"": 0.9041418150669079, ""offered_bps"": 422728.73334493267}, ""ue7"": {""delivered_bps"": 280159.06486823363, ""delivery_ratio"": 1.0, ""offered_bps"": 270126.1401047048}, ""ue8"": {""delivered_bps"": 484254.38362661103, ""delivery_ratio"": 0.9011577637779566, ""offered_bps"": 537369.1523185171}}"
1785385425.5292814,round-2-ue9-ue10-1785385418,EQUAL_100,0,8.0,2.0,8.74917643607327,8.74917643607327,9.298279750901584,1.0,1.0,0.0,15.401418413333332,140.152127,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1398421.2924450038, ""delivery_ratio"": 1.0, ""offered_bps"": 1347624.3137971156}, ""ue10"": {""delivered_bps"": 99832.91638806382, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.056771166666659, ""loss_percent"": 0.0, ""offered_bps"": 95993.18883467675, ""rtt_p95_ms"": 140.152127}, ""ue2"": {""delivered_bps"": 926561.5925088918, ""delivery_ratio"": 1.0, ""offered_bps"": 869472.1706956918}, ""ue3"": {""delivered_bps"": 909555.7657236033, ""delivery_ratio"": 1.0, ""offered_bps"": 812269.0885149231}, ""ue4"": {""delivered_bps"": 998888.3497020148, ""delivery_ratio"": 0.9881958442423853, ""offered_bps"": 1010820.2291296085}, ""ue5"": {""delivered_bps"": 1402932.7159195584, ""delivery_ratio"": 1.0, ""offered_bps"": 1348499.5957025979}, ""ue6"": {""delivered_bps"": 1319723.3494407416, ""delivery_ratio"": 1.0, ""offered_bps"": 1223276.6284750723}, ""ue7"": {""delivered_bps"": 1356010.7121930753, ""delivery_ratio"": 1.0, ""offered_bps"": 1326938.399595627}, ""ue8"": {""delivered_bps"": 986185.9729686949, ""delivery_ratio"": 1.0, ""offered_bps"": 810276.0101626324}, ""ue9"": {""delivered_bps"": 97913.03975468651, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.401418413333332, ""loss_percent"": 0.0, ""offered_bps"": 95993.1762300848, ""rtt_p95_ms"": 109.712734}}"
1785385426.5789819,round-2-ue9-ue10-1785385418,EQUAL_100,1,8.0,2.0,9.47495433988328,9.47495433988328,9.298279750901584,0.9813535155269284,1.0,0.0,15.154996409395974,127.577211,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1398421.2924450038, ""delivery_ratio"": 1.0, ""offered_bps"": 1300998.6351532547}, ""ue10"": {""delivered_bps"": 94073.71284929018, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.585553513513508, ""loss_percent"": 0.0, ""offered_bps"": 95993.58454009202, ""rtt_p95_ms"": 127.577211}, ""ue2"": {""delivered_bps"": 926561.5925088918, ""delivery_ratio"": 0.7890746474871861, ""offered_bps"": 1174238.1984512287}, ""ue3"": {""delivered_bps"": 909555.7657236033, ""delivery_ratio"": 1.0, ""offered_bps"": 718228.7356880805}, ""ue4"": {""delivered_bps"": 998888.3497020148, ""delivery_ratio"": 0.8831398042268617, ""offered_bps"": 1131064.8041467052}, ""ue5"": {""delivered_bps"": 1402932.7159195584, ""delivery_ratio"": 1.0, ""offered_bps"": 1319112.4040198906}, ""ue6"": {""delivered_bps"": 1319723.3494407416, ""delivery_ratio"": 1.0, ""offered_bps"": 1261141.039765607}, ""ue7"": {""delivered_bps"": 1356010.7121930753, ""delivery_ratio"": 1.0, ""offered_bps"": 1349242.3281708315}, ""ue8"": {""delivered_bps"": 986185.9729686949, ""delivery_ratio"": 0.8077346214307988, ""offered_bps"": 1220928.19448768}, ""ue9"": {""delivered_bps"": 95993.80002726625, ""delivery_ratio"": 1.0, ""jitter_ms"": 15.154996409395974, ""loss_percent"": 0.0, ""offered_bps"": 95993.80002726625, ""rtt_p95_ms"": 127.46591}}"
1785385427.6191623,round-2-ue9-ue10-1785385418,EQUAL_100,2,8.0,2.0,9.141897306340889,9.141897306340889,9.629669282544105,1.0,1.0,0.0,14.61581935333334,127.577211,1.0,1.0,0,"{""ue1"": {""delivered_bps"": 1305741.0655829692, ""delivery_ratio"": 1.0, ""offered_bps"": 1202315.9201762537}, ""ue10"": {""delivered_bps"": 97917.01782845237, ""delivery_ratio"": 1.0, ""jitter_ms"": 11.885196940397352, ""loss_percent"": 0.0, ""offered_bps"": 95997.0763024043, ""rtt_p95_ms"": 127.577211}, ""ue2"": {""delivered_bps"": 1314352.897919647, ""delivery_ratio"": 0.9735947391997385, ""offered_bps"": 1350000.0}, ""ue3"": {""delivered_bps"": 722689.602855618, ""delivery_ratio"": 1.0, ""offered_bps"": 662250.6612704429}, ""ue4"": {""delivered_bps"": 1190729.8846554062, ""delivery_ratio"": 1.0, ""offered_bps"": 1153378.8495691295}, ""ue5"": {""delivered_bps"": 1339980.302326749, ""delivery_ratio"": 1.0, ""offered_bps"": 1255136.415879997}, ""ue6"": {""delivered_bps"": 1322756.6376533937, ""delivery_ratio"": 1.0, ""offered_bps"": 1276701.6804538402}, ""ue7"": {""delivered_bps"": 1327558.7746441062, ""delivery_ratio"": 0.9903409270781744, ""offered_bps"": 1340506.8278464803}, ""ue8"": {""delivered_bps"": 1105860.116906215, ""delivery_ratio"": 1.0, ""offered_bps"": 901606.9511447429}, ""ue9"": {""delivered_bps"": 95993.43319456544, ""delivery_ratio"": 1.0, ""jitter_ms"": 14.61581935333334, ""loss_percent"": 0.0, ""offered_bps"": 95993.43319456544, ""rtt_p95_ms"": 113.315603}}"
1785385428.6588492,round-2-ue9-ue10-1785385418,EQUAL_100,3,8.0,2.0,7.790937690127971,7.790937690127971,9.629669282544105,1.0,1.0,0.0,12.684273959731547,96.171085,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 1305741.0655829692, ""delivery_ratio"": 1.0, ""offered_bps"": 1068652.068401968}, ""ue10"": {""delivered_bps"": 94073.06885377818, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.053181758389254, ""loss_percent"": 0.0, ""offered_bps"": 95992.92740181446, ""rtt_p95_ms"": 96.171085}, ""ue2"": {""delivered_bps"": 1314352.897919647, ""delivery_ratio"": 1.0, ""offered_bps"": 791118.443566683}, ""ue3"": {""delivered_bps"": 722689.602855618, ""delivery_ratio"": 1.0, ""offered_bps"": 651902.8744212796}, ""ue4"": {""delivered_bps"": 1190729.8846554062, ""delivery_ratio"": 1.0, ""offered_bps"": 679641.0245025655}, ""ue5"": {""delivered_bps"": 1339980.302326749, ""delivery_ratio"": 1.0, ""offered_bps"": 1163496.540308197}, ""ue6"": {""delivered_bps"": 1322756.6376533937, ""delivery_ratio"": 1.0, ""offered_bps"": 1284172.470077622}, ""ue7"": {""delivered_bps"": 1327558.7746441062, ""delivery_ratio"": 1.0, ""offered_bps"": 1301504.4494347977}, ""ue8"": {""delivered_bps"": 1105860.116906215, ""delivery_ratio"": 1.0, ""offered_bps"": 850449.8194148586}, ""ue9"": {""delivered_bps"": 95993.57180130367, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.684273959731547, ""loss_percent"": 0.0, ""offered_bps"": 95993.57180130367, ""rtt_p95_ms"": 81.537408}}"
1785385429.7146027,round-2-ue9-ue10-1785385418,EQUAL_100,4,8.0,2.0,8.281051029952597,8.281051029952597,8.45862380053565,1.0,0.9933333333333333,0.6666666666666666,13.05126593877551,104.910241,1.0,1.0,1,"{""ue1"": {""delivered_bps"": 1037184.9093829077, ""delivery_ratio"": 1.0, ""offered_bps"": 923075.1126013518}, ""ue10"": {""delivered_bps"": 94073.35598305089, ""delivery_ratio"": 0.9933333333333333, ""jitter_ms"": 13.05126593877551, ""loss_percent"": 0.6666666666666666, ""offered_bps"": 95993.22039086826, ""rtt_p95_ms"": 104.910241}, ""ue2"": {""delivered_bps"": 1066888.582337425, ""delivery_ratio"": 0.8520927250087948, ""offered_bps"": 1252080.3793113164}, ""ue3"": {""delivered_bps"": 700953.8894170681, ""delivery_ratio"": 1.0, ""offered_bps"": 688591.7111739286}, ""ue4"": {""delivered_bps"": 943754.5197383022, ""delivery_ratio"": 0.832098975485612, ""offered_bps"": 1134185.412483567}, ""ue5"": {""delivered_bps"": 1156015.5988705372, ""delivery_ratio"": 1.0, ""offered_bps"": 1054124.1660265317}, ""ue6"": {""delivered_bps"": 1143729.388648876, ""delivery_ratio"": 1.0, ""offered_bps"": 905640.865932321}, ""ue7"": {""delivered_bps"": 1398316.3020180385, ""delivery_ratio"": 1.0, ""offered_bps"": 1235684.344395817}, ""ue8"": {""delivered_bps"": 1011780.6101224936, ""delivery_ratio"": 0.9302283826678793, ""offered_bps"": 1087669.0380277624}, ""ue9"": {""delivered_bps"": 95991.29608219284, ""delivery_ratio"": 1.0, ""jitter_ms"": 12.515397651006717, ""loss_percent"": 0.0, ""offered_bps"": 95991.29608219284, ""rtt_p95_ms"": 85.491533}}"
